step,mloss,gloss,loss
22700.0,0.8964,0.2799,1.1763
22800.0,0.8978,0.2778,1.1756
22900.0,0.8945,0.2792,1.1737
23000.0,0.8971,0.2793,1.1764000000000001
23100.0,0.8919,0.2784,1.1703000000000001
23200.0,0.8972,0.2793,1.1764999999999999
23300.0,0.8933,0.2782,1.1715
23400.0,0.8951,0.2764,1.1715
23500.0,0.8928,0.2765,1.1693
23600.0,0.8939,0.276,1.1699000000000002
23700.0,0.893,0.2776,1.1706
23800.0,0.8948,0.2762,1.171
23900.0,0.8967,0.2745,1.1712
24000.0,0.8944,0.2743,1.1686999999999999
24100.0,0.8937,0.2762,1.1699000000000002
24200.0,0.8948,0.2757,1.1705
24300.0,0.8922,0.2764,1.1686
24400.0,0.8968,0.2744,1.1712
24500.0,0.8905,0.2744,1.1648999999999998
24600.0,0.8931,0.2733,1.1663999999999999
24700.0,0.8939,0.2749,1.1688
24800.0,0.8973,0.274,1.1713
24900.0,0.8915,0.2722,1.1637
25000.0,0.8907,0.2716,1.1623
25100.0,0.8933,0.2734,1.1667
25200.0,0.8933,0.2732,1.1665
25300.0,0.8958,0.2733,1.1691
25400.0,0.8907,0.2718,1.1625
25500.0,0.8936,0.2715,1.1651
25600.0,0.8931,0.272,1.1651
25700.0,0.8918,0.2711,1.1629
25800.0,0.8939,0.2717,1.1656
25900.0,0.8886,0.2697,1.1582999999999999
26000.0,0.8917,0.2705,1.1622000000000001
26100.0,0.892,0.2719,1.1639
26200.0,0.8914,0.2696,1.161
26300.0,0.89,0.2692,1.1592
26400.0,0.8921,0.2697,1.1618
26500.0,0.8925,0.2695,1.162
26600.0,0.8956,0.2702,1.1658
26700.0,0.8922,0.2699,1.1621
26800.0,0.8905,0.2702,1.1606999999999998
26900.0,0.8891,0.2679,1.157
27000.0,0.8911,0.268,1.1591
27100.0,0.8893,0.2691,1.1583999999999999
27200.0,0.891,0.2673,1.1583
27300.0,0.8879,0.2677,1.1556
27400.0,0.8924,0.2675,1.1599
27500.0,0.8888,0.2682,1.157
27600.0,0.8906,0.2665,1.1571
27700.0,0.8891,0.2665,1.1556
27800.0,0.8862,0.2666,1.1528
27900.0,0.8832,0.2665,1.1497
28000.0,0.8862,0.2665,1.1527
28100.0,0.8874,0.2667,1.1541
28200.0,0.884,0.2658,1.1498
28300.0,0.8879,0.2658,1.1537
28400.0,0.8911,0.2669,1.158
28500.0,0.8901,0.2661,1.1562000000000001
28600.0,0.8904,0.2657,1.1561
28700.0,0.8862,0.2652,1.1514
28800.0,0.8897,0.2644,1.1541000000000001
28900.0,0.8843,0.2652,1.1495
29000.0,0.8889,0.265,1.1539000000000001
29100.0,0.8867,0.2651,1.1518000000000002
29200.0,0.8854,0.2644,1.1498
29300.0,0.8892,0.2642,1.1534
29400.0,0.886,0.2656,1.1516
29500.0,0.8867,0.2655,1.1522000000000001
29600.0,0.8825,0.2639,1.1463999999999999
29700.0,0.8847,0.2639,1.1486
29800.0,0.8831,0.2643,1.1474
29900.0,0.8841,0.2633,1.1474
30000.0,0.8852,0.2637,1.1489
