step,mloss,gloss,loss
27900.0,0.0,0.3858,0.3858
28000.0,0.0,0.3883,0.3883
28100.0,0.0,0.3875,0.3875
28200.0,0.0,0.3878,0.3878
28300.0,0.0,0.3865,0.3865
28400.0,0.0,0.3873,0.3873
28500.0,0.0,0.3872,0.3872
28600.0,0.0,0.3882,0.3882
28700.0,0.0,0.386,0.386
28800.0,0.0,0.3865,0.3865
28900.0,0.0,0.3872,0.3872
29000.0,0.0,0.3876,0.3876
29100.0,0.0,0.3862,0.3862
29200.0,0.0,0.3885,0.3885
29300.0,0.0,0.3859,0.3859
29400.0,0.0,0.3864,0.3864
29500.0,0.0,0.3867,0.3867
29600.0,0.0,0.3858,0.3858
29700.0,0.0,0.3854,0.3854
29800.0,0.0,0.3876,0.3876
29900.0,0.0,0.3873,0.3873
30000.0,0.0,0.3863,0.3863
