step,mloss,gloss,loss
21200.0,0.8881,0.2833,1.1714
21300.0,0.893,0.2848,1.1778
21400.0,0.8921,0.2826,1.1747
21500.0,0.8923,0.2823,1.1745999999999999
21600.0,0.8911,0.2812,1.1723
21700.0,0.8895,0.2808,1.1703
21800.0,0.8924,0.2797,1.1721
21900.0,0.8932,0.2819,1.1751
22000.0,0.8903,0.2825,1.1728
22100.0,0.8953,0.2799,1.1752
22200.0,0.8931,0.2805,1.1736
22300.0,0.8921,0.2803,1.1724
22400.0,0.8901,0.2838,1.1739
22500.0,0.8877,0.2774,1.1651
22600.0,0.8913,0.2785,1.1698
22700.0,0.8907,0.2777,1.1684
22800.0,0.8912,0.2785,1.1697
22900.0,0.8867,0.2802,1.1669
23000.0,0.8898,0.2778,1.1676
23100.0,0.8853,0.2796,1.1649
23200.0,0.89,0.2783,1.1683
23300.0,0.8867,0.2782,1.1649
23400.0,0.8876,0.2741,1.1617
23500.0,0.8857,0.2765,1.1622000000000001
23600.0,0.8869,0.2772,1.1641
23700.0,0.8859,0.2738,1.1597
23800.0,0.8869,0.2778,1.1647
23900.0,0.889,0.2767,1.1657
24000.0,0.8871,0.2734,1.1604999999999999
24100.0,0.8865,0.2758,1.1622999999999999
24200.0,0.8862,0.2741,1.1602999999999999
24300.0,0.8845,0.2742,1.1587
24400.0,0.8894,0.2736,1.163
24500.0,0.8841,0.2745,1.1586
24600.0,0.8856,0.2721,1.1577000000000002
24700.0,0.8865,0.2738,1.1602999999999999
24800.0,0.89,0.2719,1.1619
24900.0,0.8842,0.2743,1.1585
25000.0,0.8833,0.2714,1.1547
25100.0,0.8855,0.2733,1.1587999999999998
25200.0,0.8857,0.2725,1.1582000000000001
25300.0,0.8885,0.275,1.1635
25400.0,0.8829,0.2731,1.1560000000000001
25500.0,0.8859,0.2703,1.1562000000000001
25600.0,0.8845,0.2723,1.1568
25700.0,0.8837,0.2703,1.154
25800.0,0.8865,0.2691,1.1556
25900.0,0.8814,0.269,1.1503999999999999
26000.0,0.8833,0.2693,1.1526
26100.0,0.8831,0.272,1.1551
26200.0,0.8833,0.2709,1.1542
26300.0,0.8815,0.2684,1.1499
26400.0,0.883,0.2703,1.1533
26500.0,0.8834,0.2684,1.1518
26600.0,0.8872,0.2681,1.1553
26700.0,0.8836,0.2687,1.1523
26800.0,0.8814,0.2696,1.151
26900.0,0.8808,0.2668,1.1476
27000.0,0.8822,0.2679,1.1501000000000001
27100.0,0.8821,0.2682,1.1503
27200.0,0.8833,0.2671,1.1503999999999999
27300.0,0.8787,0.2669,1.1456
27400.0,0.8835,0.2671,1.1505999999999998
27500.0,0.8812,0.2672,1.1484
27600.0,0.8813,0.2662,1.1475
27700.0,0.88,0.2654,1.1454
27800.0,0.8768,0.2655,1.1423
27900.0,0.8751,0.2655,1.1406
28000.0,0.8779,0.2659,1.1438000000000001
28100.0,0.878,0.2648,1.1428
28200.0,0.8744,0.2651,1.1395
28300.0,0.8797,0.2652,1.1449
28400.0,0.8819,0.2663,1.1482
28500.0,0.882,0.2653,1.1473
28600.0,0.8808,0.2652,1.146
