step,mloss,gloss,loss
20700.0,0.9315,0.2997,1.2312
20800.0,0.9328,0.3037,1.2365
20900.0,0.9282,0.2975,1.2257
21000.0,0.9294,0.2982,1.2276
21100.0,0.9282,0.2973,1.2255
21200.0,0.929,0.2953,1.2243
21300.0,0.9275,0.2953,1.2227999999999999
21400.0,0.9285,0.2961,1.2246
21500.0,0.9291,0.2963,1.2254
21600.0,0.9296,0.2966,1.2262
21700.0,0.9287,0.2956,1.2243
21800.0,0.9287,0.2938,1.2225
21900.0,0.9323,0.2968,1.2291
22000.0,0.9263,0.2963,1.2226
22100.0,0.93,0.2934,1.2234
22200.0,0.9298,0.2968,1.2266
22300.0,0.9308,0.2954,1.2262
22400.0,0.9289,0.2946,1.2235
22500.0,0.9291,0.2936,1.2227000000000001
22600.0,0.9324,0.293,1.2254
22700.0,0.9288,0.2937,1.2225
22800.0,0.9293,0.2942,1.2235
22900.0,0.9305,0.2932,1.2237
23000.0,0.925,0.293,1.218
23100.0,0.9284,0.2949,1.2233
23200.0,0.9306,0.2919,1.2225
23300.0,0.9285,0.2932,1.2217
23400.0,0.9311,0.2905,1.2216
23500.0,0.9272,0.2922,1.2194
23600.0,0.9277,0.2922,1.2199
23700.0,0.927,0.2906,1.2176
23800.0,0.934,0.2911,1.2251
23900.0,0.9317,0.2931,1.2248
24000.0,0.931,0.2897,1.2207000000000001
24100.0,0.9295,0.2909,1.2204
24200.0,0.9274,0.2905,1.2179
24300.0,0.9268,0.2907,1.2175
24400.0,0.9282,0.2914,1.2196
24500.0,0.9257,0.2896,1.2153
24600.0,0.931,0.2896,1.2206000000000001
24700.0,0.9228,0.2895,1.2123
24800.0,0.9288,0.2903,1.2191
24900.0,0.9263,0.2892,1.2155
25000.0,0.9274,0.289,1.2164
25100.0,0.9273,0.2898,1.2171
25200.0,0.9294,0.2892,1.2186
25300.0,0.9245,0.2899,1.2144
25400.0,0.9238,0.2884,1.2122
25500.0,0.9282,0.2888,1.217
25600.0,0.9285,0.2893,1.2178
25700.0,0.9273,0.2878,1.2151
25800.0,0.9243,0.2875,1.2118
25900.0,0.9241,0.2872,1.2113
26000.0,0.9254,0.2873,1.2127
26100.0,0.9284,0.2881,1.2165
26200.0,0.924,0.2871,1.2111
26300.0,0.9277,0.2878,1.2155
26400.0,0.9292,0.2871,1.2163
26500.0,0.9272,0.2874,1.2146
