step,mloss,gloss,loss
28300.0,0.0,0.3925,0.3925
28400.0,0.0,0.3937,0.3937
28500.0,0.0,0.3921,0.3921
28600.0,0.0,0.3935,0.3935
28700.0,0.0,0.3926,0.3926
28800.0,0.0,0.3938,0.3938
28900.0,0.0,0.3918,0.3918
29000.0,0.0,0.3937,0.3937
29100.0,0.0,0.3943,0.3943
29200.0,0.0,0.3932,0.3932
29300.0,0.0,0.3926,0.3926
29400.0,0.0,0.3929,0.3929
29500.0,0.0,0.3936,0.3936
29600.0,0.0,0.3912,0.3912
29700.0,0.0,0.3933,0.3933
29800.0,0.0,0.3931,0.3931
29900.0,0.0,0.392,0.392
30000.0,0.0,0.3936,0.3936
