step,mloss,gloss,loss
23800.0,0.0,0.2891,0.2891
23900.0,0.0,0.2892,0.2892
24000.0,0.0,0.2887,0.2887
24100.0,0.0,0.289,0.289
24200.0,0.0,0.2894,0.2894
24300.0,0.0,0.2889,0.2889
24400.0,0.0,0.2889,0.2889
24500.0,0.0,0.2878,0.2878
24600.0,0.0,0.2876,0.2876
24700.0,0.0,0.288,0.288
24800.0,0.0,0.2879,0.2879
24900.0,0.0,0.2882,0.2882
25000.0,0.0,0.2883,0.2883
25100.0,0.0,0.2876,0.2876
25200.0,0.0,0.2878,0.2878
25300.0,0.0,0.2872,0.2872
25400.0,0.0,0.2872,0.2872
25500.0,0.0,0.2876,0.2876
25600.0,0.0,0.2872,0.2872
25700.0,0.0,0.2872,0.2872
25800.0,0.0,0.2874,0.2874
25900.0,0.0,0.2859,0.2859
26000.0,0.0,0.2868,0.2868
26100.0,0.0,0.2863,0.2863
26200.0,0.0,0.2865,0.2865
26300.0,0.0,0.2865,0.2865
26400.0,0.0,0.2858,0.2858
26500.0,0.0,0.2855,0.2855
26600.0,0.0,0.2851,0.2851
26700.0,0.0,0.2852,0.2852
26800.0,0.0,0.2854,0.2854
26900.0,0.0,0.2858,0.2858
27000.0,0.0,0.2851,0.2851
27100.0,0.0,0.2851,0.2851
27200.0,0.0,0.285,0.285
27300.0,0.0,0.2852,0.2852
27400.0,0.0,0.2848,0.2848
27500.0,0.0,0.2846,0.2846
27600.0,0.0,0.2843,0.2843
27700.0,0.0,0.2848,0.2848
27800.0,0.0,0.2842,0.2842
27900.0,0.0,0.2831,0.2831
28000.0,0.0,0.2843,0.2843
28100.0,0.0,0.2838,0.2838
28200.0,0.0,0.2841,0.2841
28300.0,0.0,0.2824,0.2824
28400.0,0.0,0.2832,0.2832
28500.0,0.0,0.2833,0.2833
28600.0,0.0,0.2841,0.2841
28700.0,0.0,0.283,0.283
28800.0,0.0,0.2825,0.2825
28900.0,0.0,0.283,0.283
29000.0,0.0,0.2826,0.2826
29100.0,0.0,0.283,0.283
29200.0,0.0,0.2832,0.2832
29300.0,0.0,0.2825,0.2825
29400.0,0.0,0.2824,0.2824
29500.0,0.0,0.2824,0.2824
29600.0,0.0,0.2817,0.2817
29700.0,0.0,0.2822,0.2822
29800.0,0.0,0.2826,0.2826
29900.0,0.0,0.2824,0.2824
30000.0,0.0,0.282,0.282
